"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전체","3-5년미만",4067,3777,290,3482,174.2,15635
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전체","5-10년미만",4462,4074,388,4654,174.1,19258
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전체","10년이상",5963,5190,773,9276,171.6,22062
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","남","전근속",4547,4169,378,4535,175.5,77683
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","남","1년미만",3435,3419,15,184,175.7,10409
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","남","1-3년미만",3790,3613,177,2127,175.4,18818
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","남","3-5년미만",4217,3911,306,3676,177.4,13099
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","남","5-10년미만",4568,4168,400,4801,176.6,16177
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","남","10년이상",6100,5298,802,9623,173.1,19180
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","여","전근속",3660,3384,276,3314,159.1,13738
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","여","1년미만",2573,2560,13,158,154.6,1748
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","여","1-3년미만",3111,2946,165,1983,159.2,3492
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","여","3-5년미만",3289,3082,207,2484,157.5,2535
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","여","5-10년미만",3902,3578,323,3881,160.6,3081
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","여","10년이상",5052,4471,580,6965,161.7,2882
"F.건설업(41~42)","전체","전근속",4333,4118,216,2588,159.3,649641
"F.건설업(41~42)","전체","1년미만",3482,3470,13,152,156.3,136856
"F.건설업(41~42)","전체","1-3년미만",3728,3610,117,1405,159.1,186642
"F.건설업(41~42)","전체","3-5년미만",3938,3741,197,2362,158.8,93419
"F.건설업(41~42)","전체","5-10년미만",4465,4217,248,2978,159.5,113557
"F.건설업(41~42)","전체","10년이상",6445,5857,587,7047,163.2,119166
"F.건설업(41~42)","남","전근속",4538,4311,227,2728,160.8,527087
"F.건설업(41~42)","남","1년미만",3634,3621,13,158,157.8,113760
"F.건설업(41~42)","남","1-3년미만",3882,3763,120,1436,160.4,151516
"F.건설업(41~42)","남","3-5년미만",4152,3939,213,2556,161.0,73764
"F.건설업(41~42)","남","5-10년미만",4689,4421,268,3214,161.2,88522
"F.건설업(41~42)","남","10년이상",6721,6111,611,7328,164.4,99525
"F.건설업(41~42)","여","전근속",3453,3288,166,1988,152.8,122554
"F.건설업(41~42)","여","1년미만",2735,2724,10,122,148.9,23097
"F.건설업(41~42)","여","1-3년미만",3059,2953,106,1274,153.6,35126
"F.건설업(41~42)","여","3-5년미만",3133,2997,136,1631,150.4,19655
"F.건설업(41~42)","여","5-10년미만",3675,3496,178,2141,153.8,25035
"F.건설업(41~42)","여","10년이상",5042,4573,469,5623,157.2,19642
"G.도매 및 소매업(45~47)","전체","전근속",4453,4061,392,4704,158.5,1146467
"G.도매 및 소매업(45~47)","전체","1년미만",2970,2958,12,145,155.3,178396
"G.도매 및 소매업(45~47)","전체","1-3년미만",3484,3299,185,2224,159.3,270517
"G.도매 및 소매업(45~47)","전체","3-5년미만",3969,3701,269,3226,160.2,151782
"G.도매 및 소매업(45~47)","전체","5-10년미만",4634,4231,403,4835,158.5,259457
"G.도매 및 소매업(45~47)","전체","10년이상",6386,5507,879,10552,158.8,286315
"G.도매 및 소매업(45~47)","남","전근속",5065,4581,484,5803,161.1,689735
"G.도매 및 소매업(45~47)","남","1년미만",3227,3215,12,142,159.7,97069
"G.도매 및 소매업(45~47)","남","1-3년미만",3798,3584,215,2576,163.5,153192
"G.도매 및 소매업(45~47)","남","3-5년미만",4274,3958,316,3795,162.2,91029
"G.도매 및 소매업(45~47)","남","5-10년미만",5121,4654,467,5603,160.2,162144
"G.도매 및 소매업(45~47)","남","10년이상",7401,6354,1047,12563,160.2,186300
"G.도매 및 소매업(45~47)","여","전근속",3530,3276,254,3044,154.6,456732
"G.도매 및 소매업(45~47)","여","1년미만",2664,2651,12,149,150.1,81326
"G.도매 및 소매업(45~47)","여","1-3년미만",3073,2926,147,1766,153.8,117325
"G.도매 및 소매업(45~47)","여","3-5년미만",3513,3315,198,2373,157.2,60753
"G.도매 및 소매업(45~47)","여","5-10년미만",3823,3526,296,3556,155.8,97312
"G.도매 및 소매업(45~47)","여","10년이상",4495,3928,567,6806,156.4,100016
"H.운수 및 창고업(49~52)","전체","전근속",4168,3689,478,5741,164.1,574495
"H.운수 및 창고업(49~52)","전체","1년미만",2783,2771,12,140,163.7,100620
"H.운수 및 창고업(49~52)","전체","1-3년미만",3161,2995,166,1986,162.9,118579
"H.운수 및 창고업(49~52)","전체","3-5년미만",3717,3414,303,3635,165.6,68552
"H.운수 및 창고업(49~52)","전체","5-10년미만",4323,3803,520,6243,166.4,118854
"H.운수 및 창고업(49~52)","전체","10년이상",5783,4761,1021,12256,163.1,167890
"H.운수 및 창고업(49~52)","남","전근속",4226,3768,458,5491,166.4,456700
"H.운수 및 창고업(49~52)","남","1년미만",2812,2799,13,150,165.7,83417
"H.운수 및 창고업(49~52)","남","1-3년미만",3223,3050,173,2078,163.9,93044
"H.운수 및 창고업(49~52)","남","3-5년미만",3795,3487,309,3705,167.6,52605
"H.운수 및 창고업(49~52)","남","5-10년미만",4394,3882,512,6143,169.5,92385
"H.운수 및 창고업(49~52)","남","10년이상",5840,4891,949,11384,166.0,135249
"H.운수 및 창고업(49~52)","여","전근속",3943,3384,559,6711,155.3,117795
"H.운수 및 창고업(49~52)","여","1년미만",2643,2635,8,91,154.0,17203
"H.운수 및 창고업(49~52)","여","1-3년미만",2933,2796,138,1650,159.3,25535
"H.운수 및 창고업(49~52)","여","3-5년미만",3460,3176,284,3403,159.3,15947
"H.운수 및 창고업(49~52)","여","5-10년미만",4077,3528,549,6593,155.3,26469
"H.운수 및 창고업(49~52)","여","10년이상",5546,4224,1323,15871,151.0,32641
"I.숙박 및 음식점업(55~56)","전체","전근속",2680,2605,76,906,161.1,371963
"I.숙박 및 음식점업(55~56)","전체","1년미만",2117,2113,4,44,146.2,117359
"I.숙박 및 음식점업(55~56)","전체","1-3년미만",2581,2539,43,514,160.5,127936
"I.숙박 및 음식점업(55~56)","전체","3-5년미만",2895,2833,62,740,174.6,46165
"I.숙박 및 음식점업(55~56)","전체","5-10년미만",3202,3069,133,1600,176.0,52055
"I.숙박 및 음식점업(55~56)","전체","10년이상",4148,3713,436,5227,176.8,28449
"I.숙박 및 음식점업(55~56)","남","전근속",3093,2987,106,1272,169.9,148444
"I.숙박 및 음식점업(55~56)","남","1년미만",2476,2472,4,50,159.4,45424
"I.숙박 및 음식점업(55~56)","남","1-3년미만",2884,2829,54,653,170.8,51249
"I.숙박 및 음식점업(55~56)","남","3-5년미만",3264,3189,75,905,179.0,17725
"I.숙박 및 음식점업(55~56)","남","5-10년미만",3728,3542,186,2236,177.5,19442
"I.숙박 및 음식점업(55~56)","남","10년이상",4689,4155,534,6407,178.3,14603
"I.숙박 및 음식점업(55~56)","여","전근속",2407,2351,55,664,155.3,223520
"I.숙박 및 음식점업(55~56)","여","1년미만",1890,1886,3,40,137.9,71935
"I.숙박 및 음식점업(55~56)","여","1-3년미만",2380,2344,35,422,153.6,76687
"I.숙박 및 음식점업(55~56)","여","3-5년미만",2664,2611,53,637,171.9,28439
"I.숙박 및 음식점업(55~56)","여","5-10년미만",2888,2786,102,1221,175.0,32612
"I.숙박 및 음식점업(55~56)","여","10년이상",3579,3247,332,3983,175.2,13846
"J.정보통신업(58~63)","전체","전근속",5224,4747,477,5725,154.6,637779
"J.정보통신업(58~63)","전체","1년미만",3584,3569,15,178,152.6,90712
"J.정보통신업(58~63)","전체","1-3년미만",4085,3883,202,2428,154.9,185201
"J.정보통신업(58~63)","전체","3-5년미만",4941,4586,355,4255,154.8,101460
"J.정보통신업(58~63)","전체","5-10년미만",5651,5129,522,6265,155.0,115092
"J.정보통신업(58~63)","전체","10년이상",7557,6392,1166,13987,155.1,145314
"J.정보통신업(58~63)","남","전근속",5706,5153,554,6648,155.1,434401
"J.정보통신업(58~63)","남","1년미만",3937,3920,17,207,152.8,54987
"J.정보통신업(58~63)","남","1-3년미만",4360,4141,220,2636,155.4,116235
"J.정보통신업(58~63)","남","3-5년미만",5338,4946,392,4710,155.3,67521
"J.정보통신업(58~63)","남","5-10년미만",6053,5481,571,6856,155.5,81711
"J.정보통신업(58~63)","남","10년이상",7904,6666,1237,14848,155.6,113947
"J.정보통신업(58~63)","여","전근속",4192,3879,313,3753,153.5,203378
"J.정보통신업(58~63)","여","1년미만",3039,3028,11,134,152.4,35725
"J.정보통신업(58~63)","여","1-3년미만",3621,3448,173,2077,154.0,68966
"J.정보통신업(58~63)","여","3-5년미만",4150,3871,279,3350,153.7,33939
"J.정보통신업(58~63)","여","5-10년미만",4668,4266,402,4819,153.8,33381
"J.정보통신업(58~63)","여","10년이상",6300,5395,905,10860,153.3,31366
"K.금융 및 보험업(64~66)","전체","전근속",7231,5497,1734,20807,153.3,451662
"K.금융 및 보험업(64~66)","전체","1년미만",3818,3767,51,609,150.0,37914
"K.금융 및 보험업(64~66)","전체","1-3년미만",5242,4394,848,10179,153.4,70299
"K.금융 및 보험업(64~66)","전체","3-5년미만",6194,4817,1377,16524,154.1,41128
"K.금융 및 보험업(64~66)","전체","5-10년미만",6694,5080,1614,19370,153.5,83615
"K.금융 및 보험업(64~66)","전체","10년이상",8862,6438,2423,29079,153.6,218707
"K.금융 및 보험업(64~66)","남","전근속",8105,6094,2011,24131,154.0,236120
"K.금융 및 보험업(64~66)","남","1년미만",4384,4320,64,773,151.4,19944
"K.금융 및 보험업(64~66)","남","1-3년미만",6057,5054,1003,12034,154.8,36657
"K.금융 및 보험업(64~66)","남","3-5년미만",7277,5547,1730,20755,155.4,21663
"K.금융 및 보험업(64~66)","남","5-10년미만",7856,5815,2041,24489,155.6,43926
"K.금융 및 보험업(64~66)","남","10년이상",9668,6950,2718,32615,153.4,113931
"K.금융 및 보험업(64~66)","여","전근속",6273,4843,1430,17166,152.5,215542
"K.금융 및 보험업(64~66)","여","1년미만",3190,3154,36,427,148.5,17970
"K.금융 및 보험업(64~66)","여","1-3년미만",4355,3675,680,8157,151.9,33642
"K.금융 및 보험업(64~66)","여","3-5년미만",4988,4004,985,11816,152.5,19465
"K.금융 및 보험업(64~66)","여","5-10년미만",5408,4266,1142,13705,151.2,39690
"K.금융 및 보험업(64~66)","여","10년이상",7984,5881,2103,25234,153.9,104775
"L.부동산업(68)","전체","전근속",3221,3023,198,2379,167.1,285665
"L.부동산업(68)","전체","1년미만",2525,2519,6,67,173.2,71299
"L.부동산업(68)","전체","1-3년미만",2685,2622,63,754,166.8,88288
"L.부동산업(68)","전체","3-5년미만",3007,2838,168,2022,165.4,39467
"L.부동산업(68)","전체","5-10년미만",3484,3212,272,3263,164.4,49094
"L.부동산업(68)","전체","10년이상",5687,4869,818,9817,161.5,37516
"L.부동산업(68)","남","전근속",3576,3343,233,2800,181.8,189487
"L.부동산업(68)","남","1년미만",2756,2752,4,44,191.4,48211
"L.부동산업(68)","남","1-3년미만",2981,2909,72,860,184.5,56387
"L.부동산업(68)","남","3-5년미만",3348,3156,192,2304,182.1,25220
"L.부동산업(68)","남","5-10년미만",3852,3538,313,3761,176.1,31608
"L.부동산업(68)","남","10년이상",6076,5176,900,10795,165.9,28061
"L.부동산업(68)","여","전근속",2521,2392,129,1551,138.2,96178
"L.부동산업(68)","여","1년미만",2042,2033,10,114,135.2,23089
"L.부동산업(68)","여","1-3년미만",2162,2114,47,567,135.5,31901
"L.부동산업(68)","여","3-5년미만",2402,2275,127,1522,135.9,14247
"L.부동산업(68)","여","5-10년미만",2820,2623,197,2363,143.3,17486
"L.부동산업(68)","여","10년이상",4532,3955,576,6915,148.5,9455
"M.전문, 과학 및 기술 서비스업(70~73)","전체","전근속",5625,4803,822,9865,155.8,1054439
"M.전문, 과학 및 기술 서비스업(70~73)","전체","1년미만",3593,3559,34,408,153.5,151807
"M.전문, 과학 및 기술 서비스업(70~73)","전체","1-3년미만",4440,3976,464,5563,155.9,269237
"M.전문, 과학 및 기술 서비스업(70~73)","전체","3-5년미만",5062,4425,636,7637,155.3,143939
"M.전문, 과학 및 기술 서비스업(70~73)","전체","5-10년미만",5872,4962,910,10918,156.1,212555
"M.전문, 과학 및 기술 서비스업(70~73)","전체","10년이상",7995,6363,1632,19583,157.2,276900
"M.전문, 과학 및 기술 서비스업(70~73)","남","전근속",6262,5283,979,11748,156.5,693256
"M.전문, 과학 및 기술 서비스업(70~73)","남","1년미만",4016,3971,45,535,155.0,84009
"M.전문, 과학 및 기술 서비스업(70~73)","남","1-3년미만",4848,4327,521,6258,156.1,155900
"M.전문, 과학 및 기술 서비스업(70~73)","남","3-5년미만",5439,4737,702,8429,155.4,94009
"M.전문, 과학 및 기술 서비스업(70~73)","남","5-10년미만",6336,5321,1015,12179,157.0,142753
"M.전문, 과학 및 기술 서비스업(70~73)","남","10년이상",8458,6691,1767,21206,157.6,216586
"M.전문, 과학 및 기술 서비스업(70~73)","여","전근속",4403,3882,521,6251,154.5,361183
"M.전문, 과학 및 기술 서비스업(70~73)","여","1년미만",3070,3049,21,250,151.5,67798
"M.전문, 과학 및 기술 서비스업(70~73)","여","1-3년미만",3877,3493,384,4608,155.6,113338
"M.전문, 과학 및 기술 서비스업(70~73)","여","3-5년미만",4350,3838,512,6146,155.1,49930
"M.전문, 과학 및 기술 서비스업(70~73)","여","5-10년미만",4924,4229,695,8337,154.3,69802
"M.전문, 과학 및 기술 서비스업(70~73)","여","10년이상",6333,5186,1146,13756,155.5,60315
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전체","전근속",3590,3298,291,3496,159.5,978464
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전체","1년미만",2597,2585,12,147,151.5,149684
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전체","1-3년미만",3183,3001,183,2193,157.9,238166
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전체","3-5년미만",3446,3211,234,2814,164.1,143982
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전체","5-10년미만",3676,3367,309,3714,162.3,233689
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전체","10년이상",4744,4117,627,7528,160.8,212943
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남","전근속",4110,3718,392,4706,165.4,510779
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남","1년미만",2937,2920,17,206,157.5,73547
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남","1-3년미만",3605,3349,256,3071,163.5,119338
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남","3-5년미만",3884,3590,294,3526,170.6,80098
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남","5-10년미만",4153,3755,398,4780,168.1,122143
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","남","10년이상",5490,4657,833,9992,165.9,115655
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여","전근속",3021,2840,181,2174,153.0,467685
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여","1년미만",2268,2261,7,89,145.7,76137
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여","1-3년미만",2760,2651,109,1312,152.2,118828
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여","3-5년미만",2896,2736,160,1920,155.9,63885
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여","5-10년미만",3155,2942,212,2546,155.9,111547
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","여","10년이상",3858,3475,383,4599,154.7,97288
"P.교육 서비스업(85)","전체","전근속",3805,3585,220,2637,132.4,482283
"P.교육 서비스업(85)","전체","1년미만",2318,2313,5,59,120.4,102241
"P.교육 서비스업(85)","전체","1-3년미만",2641,2554,87,1047,121.5,127150
"P.교육 서비스업(85)","전체","3-5년미만",3242,3094,148,1779,128.7,58364
"P.교육 서비스업(85)","전체","5-10년미만",4016,3788,227,2729,141.6,71110
"P.교육 서비스업(85)","전체","10년이상",6379,5815,564,6765,150.2,123418
"P.교육 서비스업(85)","남","전근속",4614,4303,311,3733,135.0,216415
"P.교육 서비스업(85)","남","1년미만",2478,2471,7,87,113.8,35551
"P.교육 서비스업(85)","남","1-3년미만",3009,2897,112,1345,121.4,46051
"P.교육 서비스업(85)","남","3-5년미만",3701,3515,185,2226,129.9,24977
"P.교육 서비스업(85)","남","5-10년미만",4558,4271,286,3436,144.0,35608
"P.교육 서비스업(85)","남","10년이상",6968,6334,634,7610,151.0,74228
"P.교육 서비스업(85)","여","전근속",3145,3000,145,1746,130.4,265868
"P.교육 서비스업(85)","여","1년미만",2233,2229,4,44,124.0,66689
"P.교육 서비스업(85)","여","1-3년미만",2432,2359,73,877,121.6,81100
"P.교육 서비스업(85)","여","3-5년미만",2899,2779,120,1446,127.9,33387
"P.교육 서비스업(85)","여","5-10년미만",3472,3304,168,2019,139.2,35502
"P.교육 서비스업(85)","여","10년이상",5490,5033,457,5489,148.9,49191
"Q.보건업 및 사회복지 서비스업(86~87)","전체","전근속",3131,2966,165,1985,142.4,1820853
"Q.보건업 및 사회복지 서비스업(86~87)","전체","1년미만",2404,2398,6,67,132.6,431442
"Q.보건업 및 사회복지 서비스업(86~87)","전체","1-3년미만",2686,2600,86,1032,139.0,565086
"Q.보건업 및 사회복지 서비스업(86~87)","전체","3-5년미만",3016,2880,136,1637,143.4,290419
"Q.보건업 및 사회복지 서비스업(86~87)","전체","5-10년미만",3516,3318,198,2377,151.2,304834
"Q.보건업 및 사회복지 서비스업(86~87)","전체","10년이상",5231,4576,656,7866,156.4,229072
"Q.보건업 및 사회복지 서비스업(86~87)","남","전근속",5060,4765,295,3539,155.5,313095
"Q.보건업 및 사회복지 서비스업(86~87)","남","1년미만",4043,4034,9,109,148.7,62479
"Q.보건업 및 사회복지 서비스업(86~87)","남","1-3년미만",4375,4216,160,1917,152.5,84319
"Q.보건업 및 사회복지 서비스업(86~87)","남","3-5년미만",4823,4584,239,2871,157.9,47261
"Q.보건업 및 사회복지 서비스업(86~87)","남","5-10년미만",5490,5169,321,3847,160.3,57321
"Q.보건업 및 사회복지 서비스업(86~87)","남","10년이상",6808,6020,788,9450,160.3,61716
"Q.보건업 및 사회복지 서비스업(86~87)","여","전근속",2730,2592,139,1662,139.7,1507757
"Q.보건업 및 사회복지 서비스업(86~87)","여","1년미만",2126,2121,5,60,129.9,368963
"Q.보건업 및 사회복지 서비스업(86~87)","여","1-3년미만",2390,2317,73,876,136.6,480767
"Q.보건업 및 사회복지 서비스업(86~87)","여","3-5년미만",2665,2549,116,1397,140.6,243158
"Q.보건업 및 사회복지 서비스업(86~87)","여","5-10년미만",3059,2889,170,2037,149.1,247513
"Q.보건업 및 사회복지 서비스업(86~87)","여","10년이상",4650,4043,607,7282,155.0,167356
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전체","전근속",3525,3302,223,2678,157.7,116987
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전체","1년미만",2441,2435,6,70,145.0,24139
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전체","1-3년미만",2941,2843,97,1170,160.4,29611
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전체","3-5년미만",3327,3137,189,2274,163.5,14725
