"M.전문, 과학 및 기술 서비스업(70~73)","30~99인",20.1,20.2,17.7,164.4,165.4,160.3,5.1,138.4,5513042,5591372,5022675,180045,388652,3360444
"M.전문, 과학 및 기술 서비스업(70~73)","100~299인",19.8,19.9,18.8,163.0,163.6,157.3,6.3,145.2,6031643,6153009,5501502,204690,446817,2774781
"M.전문, 과학 및 기술 서비스업(70~73)","300인이상",19.4,19.4,19.1,162.4,162.6,153.8,8.8,148.4,10407173,10537028,5924012,348067,4264949,2856270
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모(1인이상)",19.7,20.4,12.8,159.0,164.7,159.7,5.1,103.2,2961949,3117016,2733013,175604,208399,1462568
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -5인이상",19.7,20.4,13.0,159.8,165.7,160.3,5.4,103.0,2952041,3105673,2708860,187253,209560,1461922
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -10인이상",19.7,20.4,12.5,161.0,167.0,161.8,5.3,101.5,2933116,3080997,2685434,190926,204637,1466074
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -30인이상",19.8,20.4,12.5,163.0,167.9,162.5,5.3,100.7,2918543,3032841,2638131,198528,196183,1445015
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","-1~9인",19.9,20.5,14.0,148.7,153.1,149.1,4.0,110.6,3105570,3299022,2973433,98180,227409,1447260
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","-1~29인",19.5,20.6,13.2,149.0,156.4,152.1,4.3,106.2,3068768,3342450,2987122,114210,241118,1483687
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -1~299인",19.8,20.5,14.1,156.3,162.0,156.0,6.0,113.8,3064971,3259017,2868264,159850,230904,1619709
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)"," -5~299인",19.7,20.5,14.6,157.3,163.2,156.4,6.8,115.2,3067681,3267248,2850374,178964,237911,1644055
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인",19.9,20.8,10.9,151.2,156.1,153.7,2.4,104.9,3051788,3220178,2952680,69657,197841,1468261
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인",19.9,20.2,17.7,144.9,148.6,142.1,6.5,117.6,3184288,3417110,3004517,140899,271694,1421941
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인",18.9,20.6,12.6,149.4,161.4,156.7,4.8,103.1,3018229,3409710,3008322,139037,262350,1509058
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","30~99인",20.1,20.6,15.4,169.4,173.7,163.9,9.8,126.2,3228902,3356738,2925564,249743,181430,1926362
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100~299인",20.0,20.4,15.6,158.4,161.7,156.0,5.7,125.8,2920132,3034841,2617912,161708,255220,1766296
"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300인이상",19.7,20.4,9.3,162.7,168.3,164.5,3.8,73.9,2818296,2931433,2556253,196193,178988,1025666
"P.교육 서비스업(85)","전규모(1인이상)",18.5,18.8,13.0,137.7,141.1,139.3,1.8,73.6,3969727,4111254,3841541,48195,221519,1300302
"P.교육 서비스업(85)"," -5인이상",18.4,18.5,14.2,140.7,142.5,140.4,2.1,91.8,4327557,4425921,4116740,56539,252642,1618229
"P.교육 서비스업(85)"," -10인이상",18.1,18.2,14.6,141.0,142.6,140.3,2.3,95.3,4528824,4626132,4309889,56668,259574,1709824
"P.교육 서비스업(85)"," -30인이상",17.4,17.5,13.6,136.4,137.8,135.4,2.4,88.9,4808984,4899516,4558321,53330,287865,1716422
"P.교육 서비스업(85)","-1~9인",19.4,20.2,11.5,129.7,137.3,136.7,0.6,54.4,2606089,2774721,2625789,26200,122732,937134
"P.교육 서비스업(85)","-1~29인",19.8,20.4,12.7,139.3,145.4,144.4,1.0,66.7,2943151,3096170,2918507,41582,136081,1112647
"P.교육 서비스업(85)"," -1~299인",19.1,19.5,12.7,141.5,145.7,143.7,2.1,71.1,3747992,3901209,3716523,52330,132356,1233760
"P.교육 서비스업(85)"," -5~299인",19.1,19.3,14.2,147.2,149.3,146.6,2.6,93.4,4195787,4296800,4081190,65912,149698,1598991
"P.교육 서비스업(85)","1~4인",19.0,20.0,11.3,124.9,134.7,134.4,0.3,50.2,2455783,2659400,2571788,9695,77917,891039
"P.교육 서비스업(85)","5~9인",20.1,20.5,12.5,138.8,142.0,141.0,1.0,74.3,2894555,2980196,2722007,55607,202582,1154305
"P.교육 서비스업(85)","10~29인",20.5,20.7,16.5,156.8,159.5,157.7,1.8,107.7,3559497,3658365,3430453,68484,159428,1696943
"P.교육 서비스업(85)","30~99인",18.3,18.5,11.9,147.2,148.9,144.8,4.0,85.1,5361476,5461279,5240940,74948,145391,1707821
"P.교육 서비스업(85)","100~299인",17.4,17.5,14.9,138.9,140.0,137.4,2.6,102.3,4057546,4121734,3989222,50884,81629,1882453
"P.교육 서비스업(85)","300인이상",16.7,16.8,14.5,126.9,128.1,127.0,1.1,87.5,4610230,4700748,4192405,36589,471754,1669969
"Q.보건업 및 사회복지 서비스업(86~87)","전규모(1인이상)",20.3,20.6,15.3,149.2,155.0,150.6,4.4,65.0,3320034,3482886,3146808,174067,162011,980808
"Q.보건업 및 사회복지 서비스업(86~87)"," -5인이상",20.2,20.6,12.2,151.0,154.7,149.9,4.9,63.1,3460281,3561252,3204142,192923,164187,1060057
"Q.보건업 및 사회복지 서비스업(86~87)"," -10인이상",20.1,20.4,12.2,151.1,155.0,149.7,5.3,63.3,3626932,3740202,3331269,219856,189077,1070645
"Q.보건업 및 사회복지 서비스업(86~87)"," -30인이상",20.2,20.4,15.2,156.2,157.8,151.8,6.0,96.9,4214031,4278795,3740241,273092,265462,1830992
"Q.보건업 및 사회복지 서비스업(86~87)","-1~9인",20.9,21.2,18.2,143.6,155.1,153.6,1.5,66.6,2442646,2673334,2566468,30008,76858,896890
"Q.보건업 및 사회복지 서비스업(86~87)","-1~29인",20.3,20.9,15.3,142.8,152.3,149.4,2.9,57.3,2505625,2698346,2561851,76457,60038,776459
"Q.보건업 및 사회복지 서비스업(86~87)"," -1~299인",20.3,20.8,15.0,146.9,153.7,149.9,3.8,59.6,2840945,2995886,2811054,114370,70462,857659
"Q.보건업 및 사회복지 서비스업(86~87)"," -5~299인",20.3,20.7,11.3,148.8,153.2,148.9,4.3,52.4,2927968,3023999,2834458,129070,60470,830236
"Q.보건업 및 사회복지 서비스업(86~87)","1~4인",20.8,21.4,18.9,136.1,157.6,157.2,0.4,67.3,2338652,2792252,2641522,7890,142839,886766
"Q.보건업 및 사회복지 서비스업(86~87)","5~9인",20.9,21.2,12.5,150.6,153.3,151.0,2.3,61.3,2539611,2586327,2511554,46191,28583,974425
"Q.보건업 및 사회복지 서비스업(86~87)","10~29인",19.8,20.6,10.1,141.9,149.7,145.5,4.2,40.7,2567409,2721336,2557608,119150,44578,561143
"Q.보건업 및 사회복지 서비스업(86~87)","30~99인",20.2,20.4,12.1,153.2,155.5,150.1,5.4,66.8,3154275,3209338,2983263,158708,67367,1075551
"Q.보건업 및 사회복지 서비스업(86~87)","100~299인",20.6,20.8,15.3,154.3,156.6,151.9,4.7,83.9,3832900,3898326,3579828,195573,122925,1768564
"Q.보건업 및 사회복지 서비스업(86~87)","300인이상",20.0,20.0,19.9,161.7,161.9,154.3,7.6,153.2,5967224,6041047,4910489,487649,642908,3007186
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전규모(1인이상)",19.2,20.2,14.0,149.6,160.1,154.5,5.7,95.7,3375391,3765397,3267510,151368,346520,1376774
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -5인이상",19.5,20.0,16.4,156.5,163.1,155.6,7.6,117.7,3908435,4277262,3588385,205636,483241,1727415
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -10인이상",19.4,19.9,16.5,157.5,163.9,155.1,8.8,119.7,4172939,4584499,3777858,239952,566689,1739850
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -30인이상",19.1,19.5,16.8,155.5,161.8,152.3,9.6,117.4,4557541,5016036,3905585,264369,846082,1789552
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","-1~9인",18.9,20.6,11.5,139.6,155.1,153.7,1.5,72.2,2367530,2676713,2589196,33629,53888,1021376
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","-1~29인",19.2,20.6,12.7,146.2,159.1,155.8,3.3,85.6,2699055,3020994,2887716,84107,49171,1185435
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -1~299인",19.3,20.4,13.7,149.0,160.3,155.3,5.0,91.7,3080314,3425697,3191210,128906,105581,1318629
"R.예술, 스포츠 및 여가관련 서비스업(90~91)"," -5~299인",19.6,20.2,16.2,156.6,163.7,156.9,6.8,113.8,3527906,3837711,3515551,179140,143020,1674893
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","1~4인",18.6,20.7,10.3,134.6,153.1,151.9,1.2,61.9,2219740,2573417,2520289,24993,28135,836876
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","5~9인",19.6,20.2,16.0,152.4,159.8,157.7,2.0,108.7,2737478,2917403,2749757,53751,113895,1672298
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","10~29인",20.0,20.8,16.0,161.2,167.7,160.4,7.4,123.7,3452694,3769329,3536584,193827,38918,1651378
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","30~99인",19.5,20.1,16.2,157.9,167.0,156.4,10.6,104.8,3892682,4278186,3853377,241969,182841,1632888
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","100~299인",19.0,19.3,16.9,149.4,153.5,149.4,4.1,120.0,4002288,4302004,3799238,185746,317020,1852172
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","300인이상",18.3,18.3,18.1,156.4,158.4,145.0,13.4,145.3,6890535,7772567,4167558,416329,3188680,2106175
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전규모(1인이상)",20.7,21.2,9.8,160.6,165.2,161.8,3.4,70.9,3366929,3484494,3084328,92910,307255,1097543
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -5인이상",20.0,20.9,9.5,159.6,167.6,162.0,5.6,69.7,3923586,4174870,3550636,153185,471049,1083201
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -10인이상",19.7,20.8,9.5,159.0,168.0,161.2,6.8,70.6,4298101,4622027,3797402,189221,635405,1105807
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -30인이상",19.6,20.3,9.3,158.3,164.7,156.7,8.0,66.4,4620140,4867934,3898579,201881,767475,1023505
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","-1~9인",21.3,21.5,10.5,161.6,163.5,162.1,1.4,71.7,2751545,2787402,2647350,33890,106162,1073493
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","-1~29인",20.9,21.4,9.9,161.0,165.3,162.8,2.5,72.1,3116503,3213330,2924730,71551,217049,1118177
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -1~299인",20.7,21.3,9.7,160.6,165.3,161.9,3.3,70.8,3349758,3467891,3067933,91002,308956,1095614
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)"," -5~299인",20.0,21.0,9.5,159.6,167.8,162.3,5.5,69.6,3906726,4162632,3532780,151268,478585,1081092
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1~4인",21.6,21.6,13.0,161.7,162.3,161.5,0.8,88.0,2641279,2651423,2521639,20176,109607,1300000
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5~9인",20.6,21.3,9.6,161.1,166.7,163.9,2.8,66.0,3036487,3156682,2988745,71131,96806,994462
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10~29인",19.8,21.1,9.6,159.5,170.5,164.6,6.0,72.4,4066277,4435521,3720665,179619,535237,1139891
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","30~99인",19.7,20.7,8.2,157.6,166.7,158.4,8.2,57.0,4105821,4399767,3651007,201008,547752,847057
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100~299인",19.5,19.5,17.8,159.7,160.3,153.8,6.5,138.8,6150168,6264808,4476509,196026,1592273,2392719
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300인이상",19.7,19.7,18.4,160.7,161.1,151.2,9.9,114.1,4603180,4631778,4217291,224779,189708,1785805
